id,session_id,user_id,dist_code,district,school_code,school_name,category,rating,rating_reason,original_message,translated_message,processed_at
"50,757",b8t4hs62k8r8d1gsryvzsz3ns267lfo4,"5,234",517,PRAKASAM,28183501014,"Dr. B. R. Ambedkar Gurukulam,RACHERLA",PRINCIPAL_SATISFACTION,5,Satisfaction,5 సంతృప్తి,5 Satisfaction,"May 7, 2026, 8:35 PM"
"50,758",b8t4hs62k8r8d1gsryvzsz3ns267lfo4,"5,234",517,PRAKASAM,28183501014,"Dr. B. R. Ambedkar Gurukulam,RACHERLA",CARETAKER_SATISFACTION,5,Satisfaction,5 సంతృప్తి,5 Satisfaction,"May 7, 2026, 8:35 PM"
"50,759",b8t4hs62k8r8d1gsryvzsz3ns267lfo4,"5,234",517,PRAKASAM,28183501014,"Dr. B. R. Ambedkar Gurukulam,RACHERLA",TEACHER_COMMUNICATION_RATING,5,Satisfaction,5 సంతృప్తి,5 Satisfaction,"May 7, 2026, 8:35 PM"
"50,760",b8t4hs62k8r8d1gsryvzsz3ns267lfo4,"5,234",517,PRAKASAM,28183501014,"Dr. B. R. Ambedkar Gurukulam,RACHERLA",DRINKING_WATER_RATING,5,are good,5 బాగున్నాయి,5 are good,"May 7, 2026, 8:35 PM"
"50,761",b8t4hs62k8r8d1gsryvzsz3ns267lfo4,"5,234",517,PRAKASAM,28183501014,"Dr. B. R. Ambedkar Gurukulam,RACHERLA",HEALTHCARE_RATING,5,are good,5 బాగున్నాయి,5 are good,"May 7, 2026, 8:35 PM"
"50,762",b8t4hs62k8r8d1gsryvzsz3ns267lfo4,"5,234",517,PRAKASAM,28183501014,"Dr. B. R. Ambedkar Gurukulam,RACHERLA",DIET_MENU_RATING,5,are good,5 బాగున్నాయి,5 are good,"May 7, 2026, 8:35 PM"
"50,764",b8t4hs62k8r8d1gsryvzsz3ns267lfo4,"5,234",517,PRAKASAM,28183501014,"Dr. B. R. Ambedkar Gurukulam,RACHERLA",EXTRACURRICULAR_RATING,5,Satisfaction,5 సంతృప్తి,5 Satisfaction,"May 7, 2026, 8:35 PM"
"50,860",b9hi59dvhd6aso7860iv577d0do3933w,"3,012",502,ANANTAPUR,28222600405,"Dr. B. R. Ambedkar Gurukulam,KORRAPADU",TEACHER_COMMUNICATION_RATING,,Ask wild questions,అడవి ప్రశ్నలు అడగండి,Ask wild questions,"May 7, 2026, 8:35 PM"
"50,932",baeg2ix41buhui4abiso7wotfvvgk2ec,"2,818",517,PRAKASAM,28184201608,"Dr. B. R. Ambedkar Gurukulam,KONDEPI",DRINKING_WATER_RATING,5,because mineral water,5 because mineral water,,"May 7, 2026, 8:35 PM"
"50,933",baeg2ix41buhui4abiso7wotfvvgk2ec,"2,818",517,PRAKASAM,28184201608,"Dr. B. R. Ambedkar Gurukulam,KONDEPI",HEALTHCARE_RATING,5,any health issue to take immediate action to cure health issue,5 any health issue to take immediate action to cure health issue,,"May 7, 2026, 8:35 PM"
"50,934",baeg2ix41buhui4abiso7wotfvvgk2ec,"2,818",517,PRAKASAM,28184201608,"Dr. B. R. Ambedkar Gurukulam,KONDEPI",DIET_MENU_RATING,5,nice that was a planning diet for good health,5 nice that was a planning diet for good health,,"May 7, 2026, 8:35 PM"
"50,935",baeg2ix41buhui4abiso7wotfvvgk2ec,"2,818",517,PRAKASAM,28184201608,"Dr. B. R. Ambedkar Gurukulam,KONDEPI",SAFETY_MEASURES_RATING,5,safety is important for girls in our school safety measurements is good,5 safety is important for girls in our school safety measurements is good,,"May 7, 2026, 8:35 PM"
"51,032",bbcyr5esy12wtsrr8os72kh4o9wjcld1,"7,525",744,ANAKAPALLI,28133902308,"Dr. B. R. Ambedkar Gurukulam/JC,NAKKAPALLI",DRINKING_WATER_RATING,4,Good,Good,,"May 7, 2026, 8:35 PM"
"51,033",bbcyr5esy12wtsrr8os72kh4o9wjcld1,"7,525",744,ANAKAPALLI,28133902308,"Dr. B. R. Ambedkar Gurukulam/JC,NAKKAPALLI",HEALTHCARE_RATING,5,Good facility,Good facility,,"May 7, 2026, 8:35 PM"
"51,034",bbcyr5esy12wtsrr8os72kh4o9wjcld1,"7,525",744,ANAKAPALLI,28133902308,"Dr. B. R. Ambedkar Gurukulam/JC,NAKKAPALLI",DIET_MENU_RATING,4,Good,Good,,"May 7, 2026, 8:35 PM"
"51,035",bbcyr5esy12wtsrr8os72kh4o9wjcld1,"7,525",744,ANAKAPALLI,28133902308,"Dr. B. R. Ambedkar Gurukulam/JC,NAKKAPALLI",SAFETY_MEASURES_RATING,4,Good,Good,,"May 7, 2026, 8:35 PM"
"51,036",bbcyr5esy12wtsrr8os72kh4o9wjcld1,"7,525",744,ANAKAPALLI,28133902308,"Dr. B. R. Ambedkar Gurukulam/JC,NAKKAPALLI",EXTRACURRICULAR_RATING,4,Good satisfied,Good satisfied,,"May 7, 2026, 8:35 PM"
"51,077",bbtrdq4tv42zgf1psa4hmsdfjkj4hzv5,"5,655",517,PRAKASAM,28183501014,"Dr. B. R. Ambedkar Gurukulam,RACHERLA",EDUCATION_QUALITY_RATING,3,Okay,Ok,Okay,"May 7, 2026, 8:35 PM"
"51,116",bc90papo40cy0alciecv4sdmwd79h353,"14,268",746,KAKINADA,28142391024,"Dr. B. R. Ambedkar Gurukulam,JAGANNAIKPUR at P VENKATAPURAM",EDUCATION_QUALITY_RATING,5,Very satisfied,Very satisfied,,"May 7, 2026, 8:35 PM"
"51,118",bc90papo40cy0alciecv4sdmwd79h353,"14,268",746,KAKINADA,28142391024,"Dr. B. R. Ambedkar Gurukulam,JAGANNAIKPUR at P VENKATAPURAM",CARETAKER_SATISFACTION,,We are the care takers,We are the care takers,,"May 7, 2026, 8:35 PM"
"51,121",bc90papo40cy0alciecv4sdmwd79h353,"14,268",746,KAKINADA,28142391024,"Dr. B. R. Ambedkar Gurukulam,JAGANNAIKPUR at P VENKATAPURAM",HEALTHCARE_RATING,5,Very satisfied,Very satisfied,,"May 7, 2026, 8:35 PM"
"51,180",bcvny3fypcf7rvh7its2wo38kqde5hdh,"13,098",755,NANDYAL,28210901006,"Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM",HEALTHCARE_RATING,4,good medical provide,4 good medical provide,,"May 7, 2026, 8:35 PM"
"51,183",bcvny3fypcf7rvh7its2wo38kqde5hdh,"13,098",755,NANDYAL,28210901006,"Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM",EXTRACURRICULAR_RATING,5,good,5 good,,"May 7, 2026, 8:35 PM"
"51,184",bcvny3fypcf7rvh7its2wo38kqde5hdh,"13,098",755,NANDYAL,28210901006,"Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM",OVERALL_SATISFACTION_RATING,5,good,5 good,,"May 7, 2026, 8:35 PM"
"51,196",bd4p07gi0pcy3rmmpxlvk93xqwhlj09h,"3,498",502,ANANTAPUR,28222500704,"Dr. B. R. Ambedkar Gurukulam/JC,KURUGUNTA",PRINCIPAL_SATISFACTION,,Our daughter is studying well. She is studying well.,మా అమ్మాయి చదువు బాగానే చదువుకుంటారు ఉంది చదువు బాగా చేస్తున్నారు,Our daughter is studying well. She is studying well.,"May 7, 2026, 8:35 PM"
"51,198",bd4p07gi0pcy3rmmpxlvk93xqwhlj09h,"3,498",502,ANANTAPUR,28222500704,"Dr. B. R. Ambedkar Gurukulam/JC,KURUGUNTA",TEACHER_COMMUNICATION_RATING,,The way you say Airtel is nice.,ఎయిర్టెల్ అని చెప్పిన తీరు బాగుంది,The way you say Airtel is nice.,"May 7, 2026, 8:35 PM"
"51,201",bd4p07gi0pcy3rmmpxlvk93xqwhlj09h,"3,498",502,ANANTAPUR,28222500704,"Dr. B. R. Ambedkar Gurukulam/JC,KURUGUNTA",HEALTHCARE_RATING,,Drinking water is abundantly available.,త్రాగు నీరు సమృద్ధిగా లభిస్తున్నాయి అందుకు,Drinking water is abundantly available.,"May 7, 2026, 8:35 PM"
"51,355",be4xxt1x6wk448538dz6u4kxwuv07d5r,"1,856",505,EAST GODAVARI,28142990336,"Dr. B. R. Ambedkar Gurukulam,RAJAHMUNDRY",EDUCATION_QUALITY_RATING,5,Yes,Yes,Yes,"May 7, 2026, 8:35 PM"
"51,356",be4xxt1x6wk448538dz6u4kxwuv07d5r,"1,856",505,EAST GODAVARI,28142990336,"Dr. B. R. Ambedkar Gurukulam,RAJAHMUNDRY",PRINCIPAL_SATISFACTION,5,maa pillani chala baga chuskuntaru pillaki am kavali baga ardham cheskuntaru,5 maa pillani chala baga chuskuntaru pillaki am kavali baga ardham cheskuntaru,5 maa pillani chala baga chuskuntaru pillaki am kavali baga ardham cheskuntaru,"May 7, 2026, 8:35 PM"
"51,357",be4xxt1x6wk448538dz6u4kxwuv07d5r,"1,856",505,EAST GODAVARI,28142990336,"Dr. B. R. Ambedkar Gurukulam,RAJAHMUNDRY",CARETAKER_SATISFACTION,5,"care taker is a mother who is not a mother, she is a care taker.",5 care taker kudha oka mother laga maa pillala midha care tiskuntaru,"5 care taker is a mother who is not a mother, she is a care taker.","May 7, 2026, 8:35 PM"
"51,358",be4xxt1x6wk448538dz6u4kxwuv07d5r,"1,856",505,EAST GODAVARI,28142990336,"Dr. B. R. Ambedkar Gurukulam,RAJAHMUNDRY",TEACHER_COMMUNICATION_RATING,5,"Madam, please explain the reason for the trouble.",5 madam andharu kudha chala baga ardam ayelaga cheptunaru atuvanti stress lekunda chala baga vivaramga madam explain chestunaru,"5 Madam, please explain the reason for the trouble.","May 7, 2026, 8:35 PM"
"51,359",be4xxt1x6wk448538dz6u4kxwuv07d5r,"1,856",505,EAST GODAVARI,28142990336,"Dr. B. R. Ambedkar Gurukulam,RAJAHMUNDRY",DRINKING_WATER_RATING,5,maa pillala hostel government ro water plant pettaru dani vala atuvanti health issues lekunda purifying water drink chestunaru,5 maa pillala hostel government ro water plant pettaru dani vala atuvanti health issues lekunda purifying water drink chestunaru,5 maa pillala hostel government ro water plant pettaru dani vala atuvanti health issues lekunda purifying water drink chestunaru,"May 7, 2026, 8:35 PM"
"51,360",be4xxt1x6wk448538dz6u4kxwuv07d5r,"1,856",505,EAST GODAVARI,28142990336,"Dr. B. R. Ambedkar Gurukulam,RAJAHMUNDRY",HEALTHCARE_RATING,5,ma pilla hostel lo hs madam chala care ga chuskuntaru health balekhapothe tablets ivvadam inka phc ki tisku Veldam chestaru,5 ma pilla hostel lo hs madam chala care ga chuskuntaru health balekhapothe tablets ivvadam inka phc ki tisku Veldam chestaru,5 ma pilla hostel lo hs madam chala care ga chuskuntaru health balekhapothe tablets ivvadam inka phc ki tisku Veldam chestaru,"May 7, 2026, 8:35 PM"
"51,361",be4xxt1x6wk448538dz6u4kxwuv07d5r,"1,856",505,EAST GODAVARI,28142990336,"Dr. B. R. Ambedkar Gurukulam,RAJAHMUNDRY",DIET_MENU_RATING,5,mess lo food chala neat ga clean chesi pillala ki pedatharu anthe kakunda mess ni chala clean ga chestaru,5 mess lo food  chala neat ga clean chesi pillala ki pedatharu anthe kakunda mess ni chala clean ga chestaru,5 mess lo food chala neat ga clean chesi pillala ki pedatharu anthe kakunda mess ni chala clean ga chestaru,"May 7, 2026, 8:35 PM"
"51,362",be4xxt1x6wk448538dz6u4kxwuv07d5r,"1,856",505,EAST GODAVARI,28142990336,"Dr. B. R. Ambedkar Gurukulam,RAJAHMUNDRY",SAFETY_MEASURES_RATING,5,"My father is not a hostel boy, my mother is a caretaker.",5 maa papa ni hostel lo chala care ga oka mother laga care chestaru,"5 My father is not a hostel boy, my mother is a caretaker.","May 7, 2026, 8:35 PM"
"51,363",be4xxt1x6wk448538dz6u4kxwuv07d5r,"1,856",505,EAST GODAVARI,28142990336,"Dr. B. R. Ambedkar Gurukulam,RAJAHMUNDRY",EXTRACURRICULAR_RATING,5,maa ammai ki valley ball antey chala istam hostel lo vundi chala baga practice avutundhi vala pt madam games ki bayatiki tisku veltaru chala jagrattaga,5 maa ammai ki valley ball antey chala istam hostel lo vundi chala baga practise avutundhi vala pt madam games ki bayatiki tisku veltaru chala jagrattaga,5 maa ammai ki valley ball antey chala istam hostel lo vundi chala baga practice avutundhi vala pt madam games ki bayatiki tisku veltaru chala jagrattaga,"May 7, 2026, 8:35 PM"
"51,364",be4xxt1x6wk448538dz6u4kxwuv07d5r,"1,856",505,EAST GODAVARI,28142990336,"Dr. B. R. Ambedkar Gurukulam,RAJAHMUNDRY",OVERALL_SATISFACTION_RATING,5,maa ammai ki Gurukulam lo seat vachinandhuku chala happy ga feel avutanam ledante dabbulu leka ma ammai chaduvinchaleka podumu kani ipudu maa ammai chala baga Chaduvutundhi,5 maa ammai ki Gurukulam lo seat vachinandhuku chala happy ga feel avutunam ledante dabbulu leka ma ammaini chaduvinchaleka  podumu kani ipudu maa ammai chala baga Chaduvutundhi,5 maa ammai ki Gurukulam lo seat vachinandhuku chala happy ga feel avutanam ledante dabbulu leka ma ammai chaduvinchaleka podumu kani ipudu maa ammai chala baga Chaduvutundhi,"May 7, 2026, 8:35 PM"
"51,377",beda8mt4i87d2q5vp63bsjf5a6scx4l2,"8,120",752,TIRUPATI,28231801915,"Dr. B. R. Ambedkar Gurukulam/JC,SATHIVEDU (DPIP)",CARETAKER_SATISFACTION,,Haritha madam.,Haritha madam.,Haritha madam.,"May 7, 2026, 8:35 PM"
"51,421",bei0y3q17g8b51j6snu6lg0rjc1kgla9,"6,855",503,CHITTOOR,28236301201,"Dr. B. R. Ambedkar Gurukulam/JC,RAMAKUPPAM",DIET_MENU_RATING,4,Biriyani Biriyani 4,Biriyani Biriyani 4,,"May 7, 2026, 8:35 PM"
"51,423",bei0y3q17g8b51j6snu6lg0rjc1kgla9,"6,855",503,CHITTOOR,28236301201,"Dr. B. R. Ambedkar Gurukulam/JC,RAMAKUPPAM",EXTRACURRICULAR_RATING,4,Provide sports meterial 4,Provide sports meterial 4,,"May 7, 2026, 8:35 PM"
"51,425",beips2bv4bka4osbwnemrz7s05gthwwg,"1,807",752,TIRUPATI,28194501324,"Dr. B. R. Ambedkar Gurukulam/JC,SULURUPET",HEALTHCARE_RATING,4,Ook,Ook,,"May 7, 2026, 8:35 PM"
"51,475",bfe6gq2pqpgakqsledc4exv35z6v73sd,"4,203",515,SPSR NELLORE,28191800240,"Dr. B. R. Ambedkar Gurukulam,BUTCHIREDDIPALEM (BCRS)",EDUCATION_QUALITY_RATING,5,Very satisfied,Very satisfied,,"May 7, 2026, 8:35 PM"
"51,476",bfe6gq2pqpgakqsledc4exv35z6v73sd,"4,203",515,SPSR NELLORE,28191800240,"Dr. B. R. Ambedkar Gurukulam,BUTCHIREDDIPALEM (BCRS)",PRINCIPAL_SATISFACTION,5,Very satisfied,Very satisfied,,"May 7, 2026, 8:35 PM"
"51,477",bfe6gq2pqpgakqsledc4exv35z6v73sd,"4,203",515,SPSR NELLORE,28191800240,"Dr. B. R. Ambedkar Gurukulam,BUTCHIREDDIPALEM (BCRS)",CARETAKER_SATISFACTION,5,Very satisfied,Very satisfied,,"May 7, 2026, 8:35 PM"
"51,478",bfe6gq2pqpgakqsledc4exv35z6v73sd,"4,203",515,SPSR NELLORE,28191800240,"Dr. B. R. Ambedkar Gurukulam,BUTCHIREDDIPALEM (BCRS)",TEACHER_COMMUNICATION_RATING,5,Very satisfied,Very satisfied,,"May 7, 2026, 8:35 PM"
"51,479",bfe6gq2pqpgakqsledc4exv35z6v73sd,"4,203",515,SPSR NELLORE,28191800240,"Dr. B. R. Ambedkar Gurukulam,BUTCHIREDDIPALEM (BCRS)",DRINKING_WATER_RATING,5,Very satisfied,Very satisfied,,"May 7, 2026, 8:35 PM"
"51,480",bfe6gq2pqpgakqsledc4exv35z6v73sd,"4,203",515,SPSR NELLORE,28191800240,"Dr. B. R. Ambedkar Gurukulam,BUTCHIREDDIPALEM (BCRS)",HEALTHCARE_RATING,5,Very satisfied,Very satisfied,,"May 7, 2026, 8:35 PM"
"51,481",bfe6gq2pqpgakqsledc4exv35z6v73sd,"4,203",515,SPSR NELLORE,28191800240,"Dr. B. R. Ambedkar Gurukulam,BUTCHIREDDIPALEM (BCRS)",DIET_MENU_RATING,5,Very satisfied,Very satisfied,,"May 7, 2026, 8:35 PM"
"51,482",bfe6gq2pqpgakqsledc4exv35z6v73sd,"4,203",515,SPSR NELLORE,28191800240,"Dr. B. R. Ambedkar Gurukulam,BUTCHIREDDIPALEM (BCRS)",SAFETY_MEASURES_RATING,5,Very satisfied,Very satisfied,,"May 7, 2026, 8:35 PM"
"51,483",bfe6gq2pqpgakqsledc4exv35z6v73sd,"4,203",515,SPSR NELLORE,28191800240,"Dr. B. R. Ambedkar Gurukulam,BUTCHIREDDIPALEM (BCRS)",EXTRACURRICULAR_RATING,5,Very good,Very good,,"May 7, 2026, 8:35 PM"
"51,498",bfhnos6qt85ejypysb8n4anm6sjjd42f,"13,408",754,SRI SATHYA SAI,28226100323,"Dr. B. R. Ambedkar Gurukulam JUNIOR COLLEGE, AMARAPURAM",DRINKING_WATER_RATING,5,T 5,T 5,T 5,"May 7, 2026, 8:35 PM"
"51,524",bflaa7ig9vfosuql123xxti7ldg704ya,"14,833",752,TIRUPATI,28194202507,"Dr. B. R. Ambedkar Gurukulam/JC,PUDURU AT NAIDUPET",EDUCATION_QUALITY_RATING,5,yes,5yes,5yes,"May 7, 2026, 8:35 PM"
"51,525",bflaa7ig9vfosuql123xxti7ldg704ya,"14,833",752,TIRUPATI,28194202507,"Dr. B. R. Ambedkar Gurukulam/JC,PUDURU AT NAIDUPET",PRINCIPAL_SATISFACTION,5,yes,5yes,5yes,"May 7, 2026, 8:35 PM"
"51,526",bflaa7ig9vfosuql123xxti7ldg704ya,"14,833",752,TIRUPATI,28194202507,"Dr. B. R. Ambedkar Gurukulam/JC,PUDURU AT NAIDUPET",CARETAKER_SATISFACTION,5,yes,5yes,5yes,"May 7, 2026, 8:35 PM"
"51,527",bflaa7ig9vfosuql123xxti7ldg704ya,"14,833",752,TIRUPATI,28194202507,"Dr. B. R. Ambedkar Gurukulam/JC,PUDURU AT NAIDUPET",TEACHER_COMMUNICATION_RATING,5,yes,5yes,5yes,"May 7, 2026, 8:35 PM"
"51,528",bflaa7ig9vfosuql123xxti7ldg704ya,"14,833",752,TIRUPATI,28194202507,"Dr. B. R. Ambedkar Gurukulam/JC,PUDURU AT NAIDUPET",DRINKING_WATER_RATING,5,yes,5yes,5yes,"May 7, 2026, 8:35 PM"
"51,529",bflaa7ig9vfosuql123xxti7ldg704ya,"14,833",752,TIRUPATI,28194202507,"Dr. B. R. Ambedkar Gurukulam/JC,PUDURU AT NAIDUPET",HEALTHCARE_RATING,5,yes,5yes,5yes,"May 7, 2026, 8:35 PM"
"51,530",bflaa7ig9vfosuql123xxti7ldg704ya,"14,833",752,TIRUPATI,28194202507,"Dr. B. R. Ambedkar Gurukulam/JC,PUDURU AT NAIDUPET",DIET_MENU_RATING,5,yes,5yes,5yes,"May 7, 2026, 8:35 PM"
"51,531",bflaa7ig9vfosuql123xxti7ldg704ya,"14,833",752,TIRUPATI,28194202507,"Dr. B. R. Ambedkar Gurukulam/JC,PUDURU AT NAIDUPET",SAFETY_MEASURES_RATING,5,yes,5yes,5yes,"May 7, 2026, 8:35 PM"
"51,532",bflaa7ig9vfosuql123xxti7ldg704ya,"14,833",752,TIRUPATI,28194202507,"Dr. B. R. Ambedkar Gurukulam/JC,PUDURU AT NAIDUPET",EXTRACURRICULAR_RATING,5,yes,5yes,5yes,"May 7, 2026, 8:35 PM"
"51,533",bflaa7ig9vfosuql123xxti7ldg704ya,"14,833",752,TIRUPATI,28194202507,"Dr. B. R. Ambedkar Gurukulam/JC,PUDURU AT NAIDUPET",OVERALL_SATISFACTION_RATING,5,yes,5yes,5yes,"May 7, 2026, 8:35 PM"
"51,540",bflncacs6qsk2fyqe8ztd61xl0gbrguw,"4,938",503,CHITTOOR,28236302206,"Dr. B. R. Ambedkar Gurukulam,KUPPAM (VIJAPURAM)",DIET_MENU_RATING,5,Yes,Yes,Yes,"May 7, 2026, 8:35 PM"
"51,554",bfohak5qhena2s1q43zwu8kh58d9f1k9,"14,835",755,NANDYAL,28210901006,"Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM",EDUCATION_QUALITY_RATING,5,I am a father. 5 Education is good.,నేను తండ్రిని 5 విద్య బావుంది,I am a father. 5 Education is good.,"May 7, 2026, 8:35 PM"
"51,555",bfohak5qhena2s1q43zwu8kh58d9f1k9,"14,835",755,NANDYAL,28210901006,"Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM",PRINCIPAL_SATISFACTION,5,principals are taking good care of,ఐదు ప్రిన్సిపాల్ బాగా చూసుకుంటూ,Five principals are taking good care of,"May 7, 2026, 8:35 PM"
"51,556",bfohak5qhena2s1q43zwu8kh58d9f1k9,"14,835",755,NANDYAL,28210901006,"Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM",CARETAKER_SATISFACTION,,5K takes good care of the children.,5కె బాగా చూసుకుంటుంది పిల్లలమే,5K takes good care of the children.,"May 7, 2026, 8:35 PM"
"51,557",bfohak5qhena2s1q43zwu8kh58d9f1k9,"14,835",755,NANDYAL,28210901006,"Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM",TEACHER_COMMUNICATION_RATING,5,Children are taught well in five subjects.,ఐదు సబ్జెక్టుల పిల్లలకు బాగా చెబుతున్నారు,Children are taught well in five subjects.,"May 7, 2026, 8:35 PM"
"51,558",bfohak5qhena2s1q43zwu8kh58d9f1k9,"14,835",755,NANDYAL,28210901006,"Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM",DRINKING_WATER_RATING,5,glasses of water are good.,ఐదు త్రాగునీరు బావుంది,Five glasses of water are good.,"May 7, 2026, 8:35 PM"
"51,559",bfohak5qhena2s1q43zwu8kh58d9f1k9,"14,835",755,NANDYAL,28210901006,"Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM",HEALTHCARE_RATING,5,", are healthy","5,ఆరోగ్యంగా ఉన్నారు","5, are healthy","May 7, 2026, 8:35 PM"
"51,560",bfohak5qhena2s1q43zwu8kh58d9f1k9,"14,835",755,NANDYAL,28210901006,"Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM",DIET_MENU_RATING,5,rice is being cooked well for the children.,ఐదు అన్నం పిల్లలకి బాగా పెడుతున్నారు,Five rice is being cooked well for the children.,"May 7, 2026, 8:35 PM"
"51,561",bfohak5qhena2s1q43zwu8kh58d9f1k9,"14,835",755,NANDYAL,28210901006,"Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM",SAFETY_MEASURES_RATING,5,is good.,ఐదు బాగున్న,Five is good.,"May 7, 2026, 8:35 PM"
"51,562",bfohak5qhena2s1q43zwu8kh58d9f1k9,"14,835",755,NANDYAL,28210901006,"Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM",EXTRACURRICULAR_RATING,,Stay safe.,భద్రం గానే ఉన్నారు,Stay safe.,"May 7, 2026, 8:35 PM"
"51,563",bfohak5qhena2s1q43zwu8kh58d9f1k9,"14,835",755,NANDYAL,28210901006,"Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM",OVERALL_SATISFACTION_RATING,5,Gurukul is good,5 గురుకుల బాగుంది,5 Gurukul is good,"May 7, 2026, 8:35 PM"
"51,614",bga87ac8ghdw24q47rywvb5armakwfb5,"9,633",502,ANANTAPUR,28222600405,"Dr. B. R. Ambedkar Gurukulam,KORRAPADU",EDUCATION_QUALITY_RATING,1,Mother,Mother,Mother,"May 7, 2026, 8:35 PM"
"51,621",bga87ac8ghdw24q47rywvb5armakwfb5,"9,633",502,ANANTAPUR,28222600405,"Dr. B. R. Ambedkar Gurukulam,KORRAPADU",EXTRACURRICULAR_RATING,2,No,2 No,2 No,"May 7, 2026, 8:35 PM"
"51,684",bgtcimczzsf61hb29qrsvio034zai0ho,"4,296",503,CHITTOOR,28236601304,"Dr. B. R. Ambedkar Gurukulam/JC,KUPPAM (DPIP)",PRINCIPAL_SATISFACTION,2,Free food free education and improving education,Free food free education and improving education,,"May 7, 2026, 8:35 PM"
"51,686",bgtcimczzsf61hb29qrsvio034zai0ho,"4,296",503,CHITTOOR,28236601304,"Dr. B. R. Ambedkar Gurukulam/JC,KUPPAM (DPIP)",TEACHER_COMMUNICATION_RATING,,"Because madam, s are very caring on children's","Because madam, s are very caring on children's",,"May 7, 2026, 8:35 PM"
"51,688",bgtcimczzsf61hb29qrsvio034zai0ho,"4,296",503,CHITTOOR,28236601304,"Dr. B. R. Ambedkar Gurukulam/JC,KUPPAM (DPIP)",HEALTHCARE_RATING,,Mineral water,Mineral water,,"May 7, 2026, 8:35 PM"
"51,689",bgtcimczzsf61hb29qrsvio034zai0ho,"4,296",503,CHITTOOR,28236601304,"Dr. B. R. Ambedkar Gurukulam/JC,KUPPAM (DPIP)",DIET_MENU_RATING,4,Good,Good,,"May 7, 2026, 8:35 PM"
"51,691",bgtcimczzsf61hb29qrsvio034zai0ho,"4,296",503,CHITTOOR,28236601304,"Dr. B. R. Ambedkar Gurukulam/JC,KUPPAM (DPIP)",EXTRACURRICULAR_RATING,,Games are very important in our body,Games are very important in our body,,"May 7, 2026, 8:35 PM"
"51,711",bgujdgddyqpailhf7272ov5bw0ol0kpy,"14,773",743,PARVATHIPURAM MANYAM,28120502805,"Dr. B. R. Ambedkar Gurukulam/JC,GURUGUBILLI (DPIP)",EXTRACURRICULAR_RATING,5,Yes,Yes,,"May 7, 2026, 8:35 PM"
"51,766",bhg6l41yeb3b3aq33mwhxch73hz78ae6,"3,395",502,ANANTAPUR,28222600405,"Dr. B. R. Ambedkar Gurukulam,KORRAPADU",TEACHER_COMMUNICATION_RATING,4,maammayubagachaduvuthundi,5maammayubagachaduvuthundi,5maammayubagachaduvuthundi,"May 7, 2026, 8:35 PM"
"51,767",bhg6l41yeb3b3aq33mwhxch73hz78ae6,"3,395",502,ANANTAPUR,28222600405,"Dr. B. R. Ambedkar Gurukulam,KORRAPADU",DRINKING_WATER_RATING,,5filterwasthunnayu,5filterwasthunnayu,5filterwasthunnayu,"May 7, 2026, 8:35 PM"
"51,768",bhg6l41yeb3b3aq33mwhxch73hz78ae6,"3,395",502,ANANTAPUR,28222600405,"Dr. B. R. Ambedkar Gurukulam,KORRAPADU",HEALTHCARE_RATING,,1norsechusukodu,1norsechusukodu,1norsechusukodu,"May 7, 2026, 8:35 PM"
"51,769",bhg6l41yeb3b3aq33mwhxch73hz78ae6,"3,395",502,ANANTAPUR,28222600405,"Dr. B. R. Ambedkar Gurukulam,KORRAPADU",DIET_MENU_RATING,,1nachadu,1nachadu,1nachadu,"May 7, 2026, 8:35 PM"
"51,770",bhg6l41yeb3b3aq33mwhxch73hz78ae6,"3,395",502,ANANTAPUR,28222600405,"Dr. B. R. Ambedkar Gurukulam,KORRAPADU",SAFETY_MEASURES_RATING,,5konnimarpulujaragali,5konnimarpulujaragali,5konnimarpulujaragali,"May 7, 2026, 8:35 PM"
"51,771",bhg6l41yeb3b3aq33mwhxch73hz78ae6,"3,395",502,ANANTAPUR,28222600405,"Dr. B. R. Ambedkar Gurukulam,KORRAPADU",EXTRACURRICULAR_RATING,,5avannibaguntayu,5avannibaguntayu,5avannibaguntayu,"May 7, 2026, 8:35 PM"
"51,772",bhg6l41yeb3b3aq33mwhxch73hz78ae6,"3,395",502,ANANTAPUR,28222600405,"Dr. B. R. Ambedkar Gurukulam,KORRAPADU",OVERALL_SATISFACTION_RATING,,5baggunayu,5baggunayu,5baggunayu,"May 7, 2026, 8:35 PM"
"51,783",bhlct3tder0y638iu7bejaprlxupegrv,"1,581",517,PRAKASAM,28184201608,"Dr. B. R. Ambedkar Gurukulam,KONDEPI",EDUCATION_QUALITY_RATING,5,Very Satisfied,Very Satisfied,,"May 7, 2026, 8:35 PM"
