"id","session_id","user_id","dist_code","district","school_code","school_name","category","rating","rating_reason","original_message","translated_message","processed_at"
395643,"7i8vzbee14o78ka4vw2o4ykacf9r2g8v","359","505","EAST GODAVARI","28151690341","Dr. B. R. Ambedkar Gurukulam/JC,KOVVURU (BCRS)","EDUCATION_QUALITY_RATING",5,"GOOD TEACHING IN THIS SCHOOL","5 GOOD TEACHING IN THIS SCHOOL","5 GOOD TEACHING IN THIS SCHOOL","2026-04-22 21:50:06.011123"
395644,"7i8vzbee14o78ka4vw2o4ykacf9r2g8v","359","505","EAST GODAVARI","28151690341","Dr. B. R. Ambedkar Gurukulam/JC,KOVVURU (BCRS)","PRINCIPAL_SATISFACTION",5,"HARD WORKER","5 HARD WORKER","5 HARD WORKER","2026-04-22 21:50:06.011123"
395645,"7i8vzbee14o78ka4vw2o4ykacf9r2g8v","359","505","EAST GODAVARI","28151690341","Dr. B. R. Ambedkar Gurukulam/JC,KOVVURU (BCRS)","CARETAKER_SATISFACTION",5,"GOOD MONITORING","5 GOOD MONITORING","5 GOOD MONITORING","2026-04-22 21:50:06.011123"
395646,"7i8vzbee14o78ka4vw2o4ykacf9r2g8v","359","505","EAST GODAVARI","28151690341","Dr. B. R. Ambedkar Gurukulam/JC,KOVVURU (BCRS)","TEACHER_COMMUNICATION_RATING",5,"EVERY TEST SHOW THE PROGRESS CARDS","5 EVERY TEST SHOW THE PROGRASS CARDS","5 EVERY TEST SHOW THE PROGRESS CARDS","2026-04-22 21:50:06.011123"
395647,"7i8vzbee14o78ka4vw2o4ykacf9r2g8v","359","505","EAST GODAVARI","28151690341","Dr. B. R. Ambedkar Gurukulam/JC,KOVVURU (BCRS)","DRINKING_WATER_RATING",5,"3 RO PLANTS IN THIS CAMPUS","5 3 RO PLANTS IN THIS CAMPUS","5 3 RO PLANTS IN THIS CAMPUS","2026-04-22 21:50:06.011123"
395648,"7i8vzbee14o78ka4vw2o4ykacf9r2g8v","359","505","EAST GODAVARI","28151690341","Dr. B. R. Ambedkar Gurukulam/JC,KOVVURU (BCRS)","HEALTHCARE_RATING",5,"GOOD MONITORING","5 GOOD MONITORING","5 GOOD MONITORING","2026-04-22 21:50:06.011123"
395649,"7i8vzbee14o78ka4vw2o4ykacf9r2g8v","359","505","EAST GODAVARI","28151690341","Dr. B. R. Ambedkar Gurukulam/JC,KOVVURU (BCRS)","DIET_MENU_RATING",5,"GOOD MENU","5 GOOD MENU","5 GOOD MENU","2026-04-22 21:50:06.011123"
395650,"7i8vzbee14o78ka4vw2o4ykacf9r2g8v","359","505","EAST GODAVARI","28151690341","Dr. B. R. Ambedkar Gurukulam/JC,KOVVURU (BCRS)","EXTRACURRICULAR_RATING",3,"NO PD, PET MADAM IN THIS SCHOOL","3 NO PD, PET MADAM IN THIS SCHOOL","3 NO PD, PET MADAM IN THIS SCHOOL","2026-04-22 21:50:06.011123"
395651,"7i8vzbee14o78ka4vw2o4ykacf9r2g8v","359","505","EAST GODAVARI","28151690341","Dr. B. R. Ambedkar Gurukulam/JC,KOVVURU (BCRS)","OVERALL_SATISFACTION_RATING",5,"GOOD","5 - GOOD","5 - GOOD","2026-04-22 21:50:06.011123"
395730,"7ivdsf637buxgu1l9p30ulqiybiu0uet","10827","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","EDUCATION_QUALITY_RATING",5,"YES","5 YES","5 YES","2026-04-22 21:50:06.011123"
395732,"7ivdsf637buxgu1l9p30ulqiybiu0uet","10827","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","CARETAKER_SATISFACTION",5,"YES","5 YES","5 YES","2026-04-22 21:50:06.011123"
395733,"7ivdsf637buxgu1l9p30ulqiybiu0uet","10827","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","TEACHER_COMMUNICATION_RATING",5,"YES","5  YES","5 YES","2026-04-22 21:50:06.011123"
395735,"7ivdsf637buxgu1l9p30ulqiybiu0uet","10827","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","HEALTHCARE_RATING",5,"YES 5","YES 5","YES 5","2026-04-22 21:50:06.011123"
395736,"7ivdsf637buxgu1l9p30ulqiybiu0uet","10827","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","DIET_MENU_RATING",5,"YES","5 YES","5 YES","2026-04-22 21:50:06.011123"
395737,"7ivdsf637buxgu1l9p30ulqiybiu0uet","10827","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","SAFETY_MEASURES_RATING",5,"YES","5 YES","5 YES","2026-04-22 21:50:06.011123"
395738,"7ivdsf637buxgu1l9p30ulqiybiu0uet","10827","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","EXTRACURRICULAR_RATING",5,"YES","5 YES","5 YES","2026-04-22 21:50:06.011123"
395739,"7ivdsf637buxgu1l9p30ulqiybiu0uet","10827","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","OVERALL_SATISFACTION_RATING",5,"YES","5 YES","5 YES","2026-04-22 21:50:06.011123"
395753,"7j4jl26w7nprtn3m7tuev6534hb42f2c","4379","503","CHITTOOR","28236601304","Dr. B. R. Ambedkar Gurukulam/JC,KUPPAM (DPIP)","TEACHER_COMMUNICATION_RATING",2,"ledha 3","2 ledha 3","2 ledha 3","2026-04-22 21:50:06.011123"
395771,"7jccc1mw0x4l2kie7dkakp9h01m0zxsm","11434","511","KURNOOL","28211801307","Dr. B. R. Ambedkar Gurukulam Jr. College,CHINNATEKURU  ( JR COL)","EDUCATION_QUALITY_RATING",2,"Father","Father","Father","2026-04-22 21:50:06.011123"
395808,"7jes7xae4sehmlj8sh5kng2tm8judrmx","3949","502","ANANTAPUR","28222500704","Dr. B. R. Ambedkar Gurukulam/JC,KURUGUNTA","SAFETY_MEASURES_RATING",5,"Yes","Yes",NULL,"2026-04-22 21:50:06.011123"
395880,"7jtte4bntkghp90j9ix8h2lt9244uuhy","2053","521","VIZIANAGARAM","28122300218","Dr. B. R. Ambedkar Gurukulam/JC,CHEEPURAPALLI","EDUCATION_QUALITY_RATING",3,"The quality of education is good 3","విద్య నాణ్యత బాగుంది 3","The quality of education is good 3","2026-04-22 21:50:06.011123"
395881,"7jtte4bntkghp90j9ix8h2lt9244uuhy","2053","521","VIZIANAGARAM","28122300218","Dr. B. R. Ambedkar Gurukulam/JC,CHEEPURAPALLI","PRINCIPAL_SATISFACTION",3,"We are satisfied.","3 సంతృప్తిగా ఉన్నాం","3 We are satisfied.","2026-04-22 21:50:06.011123"
395882,"7jtte4bntkghp90j9ix8h2lt9244uuhy","2053","521","VIZIANAGARAM","28122300218","Dr. B. R. Ambedkar Gurukulam/JC,CHEEPURAPALLI","CARETAKER_SATISFACTION",5,"Caretakers are treating them like their own children, it's okay.","5 కేర్ టేకర్ వాళ్ళ పిల్లల్లాగా చూసుకుంటున్నారు పరవాలేదు","5 Caretakers are treating them like their own children, it's okay.","2026-04-22 21:50:06.011123"
395884,"7jtte4bntkghp90j9ix8h2lt9244uuhy","2053","521","VIZIANAGARAM","28122300218","Dr. B. R. Ambedkar Gurukulam/JC,CHEEPURAPALLI","DRINKING_WATER_RATING",NULL,"There is no problem with drinking water at the school. Everything is fine.","త్రాగునీటి సమస్య లేదండి స్కూల్లో. అంతా బాగుంది","There is no problem with drinking water at the school. Everything is fine.","2026-04-22 21:50:06.011123"
395886,"7jtte4bntkghp90j9ix8h2lt9244uuhy","2053","521","VIZIANAGARAM","28122300218","Dr. B. R. Ambedkar Gurukulam/JC,CHEEPURAPALLI","DIET_MENU_RATING",3,"No problem.","3.5 పరవాలేదు","3.5 No problem.","2026-04-22 21:50:06.011123"
395887,"7jtte4bntkghp90j9ix8h2lt9244uuhy","2053","521","VIZIANAGARAM","28122300218","Dr. B. R. Ambedkar Gurukulam/JC,CHEEPURAPALLI","SAFETY_MEASURES_RATING",3,"Good morning 3","బాగున్నదండి 3","Good morning 3","2026-04-22 21:50:06.011123"
395888,"7jtte4bntkghp90j9ix8h2lt9244uuhy","2053","521","VIZIANAGARAM","28122300218","Dr. B. R. Ambedkar Gurukulam/JC,CHEEPURAPALLI","EXTRACURRICULAR_RATING",3,"We are very satisfied 3","చాలా తృప్తిగా ఉన్నాం 3","We are very satisfied 3","2026-04-22 21:50:06.011123"
395889,"7jtte4bntkghp90j9ix8h2lt9244uuhy","2053","521","VIZIANAGARAM","28122300218","Dr. B. R. Ambedkar Gurukulam/JC,CHEEPURAPALLI","OVERALL_SATISFACTION_RATING",NULL,"There are not enough washrooms for children.","పిల్లలకి వాష్ రూమ్ లు సరిపోవట్లేదండి","There are not enough washrooms for children.","2026-04-22 21:50:06.011123"
395896,"7juw9zi2l0gmwxbft0qlj96ym7y6l90w","5269","502","ANANTAPUR","28223401006","Dr. B. R. Ambedkar Gurukulam,THIMMAPUR","DIET_MENU_RATING",5,"good quality food","5 good quality food","5 good quality food","2026-04-22 21:50:06.011123"
445206,"ihddr760q7xk6o8jaxpfx56roabs3fud","6",NULL,NULL,NULL,NULL,"EDUCATION_QUALITY_RATING",5,"Very  satisfied","Very  satisfied",NULL,"2026-04-22 21:50:21.341158"
396048,"7kwylg0gj73iesa3a8sb510n1irb1ubz","1874","752","TIRUPATI","28231491163","Dr. B. R. Ambedkar Gurukulam/JC,SRIKALAHASTI","EXTRACURRICULAR_RATING",5,"Yes","Yes",NULL,"2026-04-22 21:50:06.011123"
445207,"ihddr760q7xk6o8jaxpfx56roabs3fud","6",NULL,NULL,NULL,NULL,"PRINCIPAL_SATISFACTION",5,"Very  satisfied","Very  satisfied",NULL,"2026-04-22 21:50:21.341158"
396052,"7kzyy2jkqo1uw0ge92lslgzz2osuaezw","4928","749","NTR","28160900919","Dr. B. R. Ambedkar Gurukulam/JC,KUNTAMUKKALA","CARETAKER_SATISFACTION",3,"Okay","Ok","Okay","2026-04-22 21:50:06.011123"
396077,"7lay5p2ssq1atrpszgfml5grzgldtr3u","2426","504","Y.S.R.","28203190346","Dr. B. R. Ambedkar Gurukulam/JC,CHINNACHOWK","SAFETY_MEASURES_RATING",5,"super","5 super","5 super","2026-04-22 21:50:06.011123"
445208,"ihddr760q7xk6o8jaxpfx56roabs3fud","6",NULL,NULL,NULL,NULL,"CARETAKER_SATISFACTION",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:21.341158"
445209,"ihddr760q7xk6o8jaxpfx56roabs3fud","6",NULL,NULL,NULL,NULL,"TEACHER_COMMUNICATION_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:21.341158"
396309,"7nqvn42hxmkldmw80a56wd3lqxjxut28","4497","515","SPSR NELLORE","28191800240","Dr. B. R. Ambedkar Gurukulam,BUTCHIREDDIPALEM (BCRS)","EDUCATION_QUALITY_RATING",5,"Yes","Yes",NULL,"2026-04-22 21:50:06.011123"
396312,"7nqvn42hxmkldmw80a56wd3lqxjxut28","4497","515","SPSR NELLORE","28191800240","Dr. B. R. Ambedkar Gurukulam,BUTCHIREDDIPALEM (BCRS)","TEACHER_COMMUNICATION_RATING",4,"Yes verified","Yes verified",NULL,"2026-04-22 21:50:06.011123"
396315,"7nqvn42hxmkldmw80a56wd3lqxjxut28","4497","515","SPSR NELLORE","28191800240","Dr. B. R. Ambedkar Gurukulam,BUTCHIREDDIPALEM (BCRS)","DIET_MENU_RATING",4,"Yes verified","Yes verified",NULL,"2026-04-22 21:50:06.011123"
396316,"7nqvn42hxmkldmw80a56wd3lqxjxut28","4497","515","SPSR NELLORE","28191800240","Dr. B. R. Ambedkar Gurukulam,BUTCHIREDDIPALEM (BCRS)","SAFETY_MEASURES_RATING",4,"Yes verified","Yes verified",NULL,"2026-04-22 21:50:06.011123"
445210,"ihddr760q7xk6o8jaxpfx56roabs3fud","6",NULL,NULL,NULL,NULL,"DRINKING_WATER_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:21.341158"
396340,"7nx87y3fzzqrtlmmyqlf9xjp1f6brf7t","2363","752","TIRUPATI","28231491163","Dr. B. R. Ambedkar Gurukulam/JC,SRIKALAHASTI","EDUCATION_QUALITY_RATING",5,"Good","5
Good","5
Good","2026-04-22 21:50:06.011123"
396341,"7nx87y3fzzqrtlmmyqlf9xjp1f6brf7t","2363","752","TIRUPATI","28231491163","Dr. B. R. Ambedkar Gurukulam/JC,SRIKALAHASTI","PRINCIPAL_SATISFACTION",5,"very good","5 very good","5 very good","2026-04-22 21:50:06.011123"
396342,"7nx87y3fzzqrtlmmyqlf9xjp1f6brf7t","2363","752","TIRUPATI","28231491163","Dr. B. R. Ambedkar Gurukulam/JC,SRIKALAHASTI","CARETAKER_SATISFACTION",5,"good","5 good","5 good","2026-04-22 21:50:06.011123"
396345,"7nx87y3fzzqrtlmmyqlf9xjp1f6brf7t","2363","752","TIRUPATI","28231491163","Dr. B. R. Ambedkar Gurukulam/JC,SRIKALAHASTI","HEALTHCARE_RATING",5,"good","5 good","5 good","2026-04-22 21:50:06.011123"
396346,"7nx87y3fzzqrtlmmyqlf9xjp1f6brf7t","2363","752","TIRUPATI","28231491163","Dr. B. R. Ambedkar Gurukulam/JC,SRIKALAHASTI","DIET_MENU_RATING",5,"good","5 good","5 good","2026-04-22 21:50:06.011123"
396362,"7o2fwgfuoqla4l12ydvn0zbtn9jipnvl","14627","746","KAKINADA","28142391024","Dr. B. R. Ambedkar Gurukulam,JAGANNAIKPUR at P VENKATAPURAM","CARETAKER_SATISFACTION",4,"Hello","Hello",NULL,"2026-04-22 21:50:06.011123"
396365,"7o2fwgfuoqla4l12ydvn0zbtn9jipnvl","14627","746","KAKINADA","28142391024","Dr. B. R. Ambedkar Gurukulam,JAGANNAIKPUR at P VENKATAPURAM","HEALTHCARE_RATING",4,"Hello","Hello",NULL,"2026-04-22 21:50:06.011123"
445211,"ihddr760q7xk6o8jaxpfx56roabs3fud","6",NULL,NULL,NULL,NULL,"HEALTHCARE_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:21.341158"
396434,"7oi06wobo6075we53rif2hyy8a4b5dkt","3697","752","TIRUPATI","28193401405","Dr. B. R. Ambedkar Gurukulam/JC,DAKKILI","DRINKING_WATER_RATING",4,"I am happy.","I am happy","I am happy.","2026-04-22 21:50:06.011123"
396446,"7oif42m1kqel7e804wdm65hi6dp608xf","11085","755","NANDYAL","28213800932","Dr. B. R. Ambedkar Gurukulam/JC,ALLAGADDA (RPRP)","DIET_MENU_RATING",5,", 5",", 5",", 5","2026-04-22 21:50:06.011123"
396576,"7pcwkwiygongsc7y59qgsmfr3rommxe7","15200","511","KURNOOL","28211890453","Dr. B. R. Ambedkar Gurukulam/JC,KURNOOL","DIET_MENU_RATING",3,"Reply me fast","Reply me fast",NULL,"2026-04-22 21:50:06.011123"
396578,"7pcwkwiygongsc7y59qgsmfr3rommxe7","15200","511","KURNOOL","28211890453","Dr. B. R. Ambedkar Gurukulam/JC,KURNOOL","EXTRACURRICULAR_RATING",3,"Reply","Reply",NULL,"2026-04-22 21:50:06.011123"
445212,"ihddr760q7xk6o8jaxpfx56roabs3fud","6",NULL,NULL,NULL,NULL,"DIET_MENU_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:21.341158"
396707,"7q6gxa9j39r970brwxe8me5zgvbobt1o","4663","502","ANANTAPUR","28220600903","Dr. B. R. Ambedkar Gurukulam/JC,GOOTY (DPIP)","EXTRACURRICULAR_RATING",NULL,"Sports","Sports",NULL,"2026-04-22 21:50:06.011123"
396710,"7q92zlpfh4ko1iu6p6gv13img3xqnodh","9021","517","PRAKASAM","28182901214","Dr. B. R. Ambedkar Gurukulam/JC,CHIMAKURTHY","PRINCIPAL_SATISFACTION",5,"good","5 good","5 good","2026-04-22 21:50:06.011123"
396711,"7q92zlpfh4ko1iu6p6gv13img3xqnodh","9021","517","PRAKASAM","28182901214","Dr. B. R. Ambedkar Gurukulam/JC,CHIMAKURTHY","CARETAKER_SATISFACTION",5,"good","5 good","5 good","2026-04-22 21:50:06.011123"
396712,"7q92zlpfh4ko1iu6p6gv13img3xqnodh","9021","517","PRAKASAM","28182901214","Dr. B. R. Ambedkar Gurukulam/JC,CHIMAKURTHY","TEACHER_COMMUNICATION_RATING",5,"good","5 good","5 good","2026-04-22 21:50:06.011123"
396713,"7q92zlpfh4ko1iu6p6gv13img3xqnodh","9021","517","PRAKASAM","28182901214","Dr. B. R. Ambedkar Gurukulam/JC,CHIMAKURTHY","DRINKING_WATER_RATING",5,"good","5 good","5 good","2026-04-22 21:50:06.011123"
396714,"7q92zlpfh4ko1iu6p6gv13img3xqnodh","9021","517","PRAKASAM","28182901214","Dr. B. R. Ambedkar Gurukulam/JC,CHIMAKURTHY","HEALTHCARE_RATING",5,"good","5 good","5 good","2026-04-22 21:50:06.011123"
396715,"7q92zlpfh4ko1iu6p6gv13img3xqnodh","9021","517","PRAKASAM","28182901214","Dr. B. R. Ambedkar Gurukulam/JC,CHIMAKURTHY","DIET_MENU_RATING",5,"good","5 good","5 good","2026-04-22 21:50:06.011123"
396716,"7q92zlpfh4ko1iu6p6gv13img3xqnodh","9021","517","PRAKASAM","28182901214","Dr. B. R. Ambedkar Gurukulam/JC,CHIMAKURTHY","SAFETY_MEASURES_RATING",5,"good","5 good","5 good","2026-04-22 21:50:06.011123"
396717,"7q92zlpfh4ko1iu6p6gv13img3xqnodh","9021","517","PRAKASAM","28182901214","Dr. B. R. Ambedkar Gurukulam/JC,CHIMAKURTHY","EXTRACURRICULAR_RATING",5,"good","5 good","5 good","2026-04-22 21:50:06.011123"
396718,"7q92zlpfh4ko1iu6p6gv13img3xqnodh","9021","517","PRAKASAM","28182901214","Dr. B. R. Ambedkar Gurukulam/JC,CHIMAKURTHY","OVERALL_SATISFACTION_RATING",5,"good","5 good","5 good","2026-04-22 21:50:06.011123"
445213,"ihddr760q7xk6o8jaxpfx56roabs3fud","6",NULL,NULL,NULL,NULL,"SAFETY_MEASURES_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:21.341158"
396749,"7qdlacq9o74q4a42g8jwjgjmr6bnnjdr","8314","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","EDUCATION_QUALITY_RATING",5,"samthrup thiga unnamu","5 samthrup thiga unnamu","5 samthrup thiga unnamu","2026-04-22 21:50:06.011123"
396750,"7qdlacq9o74q4a42g8jwjgjmr6bnnjdr","8314","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","PRINCIPAL_SATISFACTION",5,"samthrup thiga unnamu","5 samthrup thiga unnamu","5 samthrup thiga unnamu","2026-04-22 21:50:06.011123"
396751,"7qdlacq9o74q4a42g8jwjgjmr6bnnjdr","8314","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","CARETAKER_SATISFACTION",5,"samthrup thiga unnamu I","5 samthrup thiga unnamu I","5 samthrup thiga unnamu I","2026-04-22 21:50:06.011123"
396752,"7qdlacq9o74q4a42g8jwjgjmr6bnnjdr","8314","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","TEACHER_COMMUNICATION_RATING",5,"samthrup thiga unnamu","5 samthrup thiga unnamu","5 samthrup thiga unnamu","2026-04-22 21:50:06.011123"
396753,"7qdlacq9o74q4a42g8jwjgjmr6bnnjdr","8314","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","DRINKING_WATER_RATING",5,"samthrup thiga unnamu","5 samthrup thiga unnamu","5 samthrup thiga unnamu","2026-04-22 21:50:06.011123"
396754,"7qdlacq9o74q4a42g8jwjgjmr6bnnjdr","8314","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","HEALTHCARE_RATING",5,"samthrup thiga unnamu","5 samthrup thiga unnamu","5 samthrup thiga unnamu","2026-04-22 21:50:06.011123"
396755,"7qdlacq9o74q4a42g8jwjgjmr6bnnjdr","8314","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","DIET_MENU_RATING",5,"samthrup thiga unnamu","5 samthrup thiga unnamu","5 samthrup thiga unnamu","2026-04-22 21:50:06.011123"
396756,"7qdlacq9o74q4a42g8jwjgjmr6bnnjdr","8314","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","SAFETY_MEASURES_RATING",5,"samthrup thiga unnamu","5 samthrup thiga unnamu","5 samthrup thiga unnamu","2026-04-22 21:50:06.011123"
396757,"7qdlacq9o74q4a42g8jwjgjmr6bnnjdr","8314","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","EXTRACURRICULAR_RATING",5,"samthrup thiga unnamu","5 samthrup thiga unnamu","5 samthrup thiga unnamu","2026-04-22 21:50:06.011123"
396758,"7qdlacq9o74q4a42g8jwjgjmr6bnnjdr","8314","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","OVERALL_SATISFACTION_RATING",5,"samthrup thiga unnamu","5 samthrup thiga unnamu","5 samthrup thiga unnamu","2026-04-22 21:50:06.011123"
396764,"7qezy0rswj6r7e0ldxyi5cqfz2shduur","11081","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","HEALTHCARE_RATING",5,"healthcare facilities are good","5 healthcare facilities are good",NULL,"2026-04-22 21:50:06.011123"
396767,"7qezy0rswj6r7e0ldxyi5cqfz2shduur","11081","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","EXTRACURRICULAR_RATING",5,"good","5 good",NULL,"2026-04-22 21:50:06.011123"
396786,"7qo2m3hjs971o7iwint4e18xw19e73ia","14628","753","ANNAMAYYA","28233301433","Dr. B. R. Ambedkar Gurukulam,VALMEEKIPURAM","EXTRACURRICULAR_RATING",5,"yes","yes","yes","2026-04-22 21:50:06.011123"
396846,"7r7gozfxcvwdg8fberdro1sobovl5esv","1546","752","TIRUPATI","28231491163","Dr. B. R. Ambedkar Gurukulam/JC,SRIKALAHASTI","EDUCATION_QUALITY_RATING",5,"Good and well","Good and well","Good and well","2026-04-22 21:50:06.011123"
396848,"7r7gozfxcvwdg8fberdro1sobovl5esv","1546","752","TIRUPATI","28231491163","Dr. B. R. Ambedkar Gurukulam/JC,SRIKALAHASTI","CARETAKER_SATISFACTION",5,"Good and well","Good and well","Good and well","2026-04-22 21:50:06.011123"
396851,"7r7gozfxcvwdg8fberdro1sobovl5esv","1546","752","TIRUPATI","28231491163","Dr. B. R. Ambedkar Gurukulam/JC,SRIKALAHASTI","HEALTHCARE_RATING",5,"Good and well","Good and well","Good and well","2026-04-22 21:50:06.011123"
396853,"7r7gozfxcvwdg8fberdro1sobovl5esv","1546","752","TIRUPATI","28231491163","Dr. B. R. Ambedkar Gurukulam/JC,SRIKALAHASTI","EXTRACURRICULAR_RATING",5,"Good and well","Good and well","Good and well","2026-04-22 21:50:06.011123"
396854,"7r7gozfxcvwdg8fberdro1sobovl5esv","1546","752","TIRUPATI","28231491163","Dr. B. R. Ambedkar Gurukulam/JC,SRIKALAHASTI","OVERALL_SATISFACTION_RATING",5,"Good and well","Good and well","Good and well","2026-04-22 21:50:06.011123"
396885,"7rf961w860kunzecsiqo54c7b5l2ks3e","2441","755","NANDYAL","28210901006","Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM","EDUCATION_QUALITY_RATING",5,"Very satisfy","Very satisfy",NULL,"2026-04-22 21:50:06.011123"
396886,"7rf961w860kunzecsiqo54c7b5l2ks3e","2441","755","NANDYAL","28210901006","Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM","PRINCIPAL_SATISFACTION",5,"Very satisfy","Very satisfy",NULL,"2026-04-22 21:50:06.011123"
396887,"7rf961w860kunzecsiqo54c7b5l2ks3e","2441","755","NANDYAL","28210901006","Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM","CARETAKER_SATISFACTION",4,"Vers satisfied","Vers satisfied",NULL,"2026-04-22 21:50:06.011123"
396888,"7rf961w860kunzecsiqo54c7b5l2ks3e","2441","755","NANDYAL","28210901006","Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM","TEACHER_COMMUNICATION_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:06.011123"
396889,"7rf961w860kunzecsiqo54c7b5l2ks3e","2441","755","NANDYAL","28210901006","Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM","DRINKING_WATER_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:06.011123"
396890,"7rf961w860kunzecsiqo54c7b5l2ks3e","2441","755","NANDYAL","28210901006","Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM","HEALTHCARE_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:06.011123"
396891,"7rf961w860kunzecsiqo54c7b5l2ks3e","2441","755","NANDYAL","28210901006","Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM","DIET_MENU_RATING",4,"Very satisfied very satisfied","Very satisfied very satisfied",NULL,"2026-04-22 21:50:06.011123"
396892,"7rf961w860kunzecsiqo54c7b5l2ks3e","2441","755","NANDYAL","28210901006","Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM","SAFETY_MEASURES_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:06.011123"
396893,"7rf961w860kunzecsiqo54c7b5l2ks3e","2441","755","NANDYAL","28210901006","Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM","EXTRACURRICULAR_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:06.011123"
396894,"7rf961w860kunzecsiqo54c7b5l2ks3e","2441","755","NANDYAL","28210901006","Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM","OVERALL_SATISFACTION_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:06.011123"
396997,"7so29oklfp6idxmdywtbjzcdg6fhdzgb","2145","743","PARVATHIPURAM MANYAM","28120502805","Dr. B. R. Ambedkar Gurukulam/JC,GURUGUBILLI (DPIP)","TEACHER_COMMUNICATION_RATING",NULL,"Hllo","Hllo",NULL,"2026-04-22 21:50:06.011123"
397005,"7sp6i2w01g96oqrxyuwv21350x08porj","2583","750","BAPATLA","28181900508","Dr. B. R. Ambedkar Gurukulam/JC,YEDDANAPUDI","PRINCIPAL_SATISFACTION",5,"i know the my child performance","5 i know the my child performance",NULL,"2026-04-22 21:50:06.011123"
397006,"7sp6i2w01g96oqrxyuwv21350x08porj","2583","750","BAPATLA","28181900508","Dr. B. R. Ambedkar Gurukulam/JC,YEDDANAPUDI","CARETAKER_SATISFACTION",5,"good caring","5 good caring",NULL,"2026-04-22 21:50:06.011123"
397007,"7sp6i2w01g96oqrxyuwv21350x08porj","2583","750","BAPATLA","28181900508","Dr. B. R. Ambedkar Gurukulam/JC,YEDDANAPUDI","TEACHER_COMMUNICATION_RATING",5,"all teachers are good guidance.","5 all teachers are good guidance.",NULL,"2026-04-22 21:50:06.011123"
397008,"7sp6i2w01g96oqrxyuwv21350x08porj","2583","750","BAPATLA","28181900508","Dr. B. R. Ambedkar Gurukulam/JC,YEDDANAPUDI","DRINKING_WATER_RATING",5,"my child drink pure water and healthy.","5 my child drink pure water and healthy.",NULL,"2026-04-22 21:50:06.011123"
